Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2020;10;10;13;-999;-999;860;-4.02;35.26;87.6;87.6;16.79;149.7;111;-999;100.5;-999;-999;-50.2;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;14;-999;-999;859;-3.46;35.8;87.7;87.7;17.6;146.2;158.6;-999;137.6;-999;-999;-28.2;-3.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;15;-999;-999;859;-3.07;36.16;87.2;87.2;18.22;136.6;132;-999;112.3;-999;-999;-12.2;-2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;16;-999;-999;858;-3.34;36.07;86.9;86.9;16.99;144.8;201.9;-999;182.2;-999;-999;-64.8;-8.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;17;-999;-999;858;-3.1;36.18;86.2;86.2;16.39;140.8;122.7;-999;102.5;-999;-999;-39.8;-6.1;-999;-999;2.458;1.04;-9999;-999;-34.5;-33.74;-33.36;-33.53;-33.91;-34.25;-34.62;-35.21;-2.6;2.78;-999;-999;-999;1264;1.2;-999;159;14.41
2020;10;10;18;-999;-999;858;-3.03;36.32;83.7;83.7;14.37;142.1;117.3;-999;93.6;-999;-999;-55.3;-8.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;19;-999;-999;858;-2.6;36.68;83.8;83.8;15.08;142.1;42;-999;31.6;-999;-999;-31.5;-5.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;20;-999;-999;858;-2.17;37.08;84.7;84.7;14.39;131.3;1.7;-999;1.4;-999;-999;-12.3;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;21;-999;-999;858;-1.94;37.35;85.8;85.8;14.03;136.8;-.1;-999;-.1;-999;-999;-8.6;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;22;-999;-999;857;-2.95;36.4;95.3;95.3;14.39;137.5;-.1;-999;0;-999;-999;-1.9;-1.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;10;23;-999;-999;856;-2.58;36.71;83.5;83.5;10.62;132.7;-.1;-999;.2;-999;-999;-9.8;-4.1;-999;-999;2.389;1.038;-9999;-999;-34.42;-33.74;-33.41;-33.5;-33.89;-34.23;-34.65;-35.21;-2.51;2.63;-999;-999;-999;1263;.7;-999;133;13.37
2020;10;11;0;-999;-999;856;-2.78;36.55;82.3;82.3;10.36;118;-.2;-999;.1;-999;-999;-11.6;-4.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;1;-999;-999;855;-3.48;35.83;82.4;82.4;9.31;109;-.7;-999;.1;-999;-999;-26.2;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;2;-999;-999;855;-3.2;36.04;77.9;77.9;6.27;109;-.2;-999;.2;-999;-999;-17.7;-5.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;3;-999;-999;854;-3.18;36.12;78.9;78.9;7.48;127.9;-.5;-999;0;-999;-999;-22.1;-6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;4;-999;-999;854;-3.43;35.9;81.8;81.8;8.6;139.1;-.3;-999;.2;-999;-999;-17.3;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;5;-999;-999;853;-3.84;35.53;84.2;84.2;10.66;154.4;-.7;-999;.2;-999;-999;-39.3;-5;-999;-999;2.473;1.002;-9999;-999;-34.39;-33.78;-33.43;-33.52;-33.91;-34.27;-34.64;-35.26;-2.69;2.22;-999;-999;-999;1266;.8;-999;132;12.76
2020;10;11;6;-999;-999;853;-4.85;34.45;87.2;87.2;12.61;166.3;-1;-999;.3;-999;-999;-46.7;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;7;-999;-999;854;-4.73;34.52;88.7;88.7;12.92;167;-.4;-999;-.1;-999;-999;-19.4;-2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;8;-999;-999;855;-4.82;34.46;90.5;90.5;12.49;175.4;-.4;-999;.1;-999;-999;-15.4;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;9;-999;-999;856;-5.07;34.19;89.5;89.5;11.22;176.7;.8;-999;1.1;-999;-999;-19;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;10;-999;-999;856;-6.34;33.18;82.1;82.1;9.67;171.5;16.3;-999;26.4;-999;-999;-61.5;-6.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;11;-999;-999;857;-6.94;32.53;81.2;81.2;9.53;167.1;76.6;-999;80.7;-999;-999;-47.6;-6.8;-999;-999;2.458;1.035;-9999;-999;-34.39;-33.83;-33.49;-33.59;-33.97;-34.31;-34.71;-35.3;-2.49;2.77;-999;-999;-999;1266;.9;-999;134;13.27
2020;10;11;12;-999;-999;858;-6.46;32.98;79.5;79.5;9.19;162.8;93.9;-999;82.6;-999;-999;-48.6;-6.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;13;-999;-999;858;-5.78;33.93;79.2;79.2;10.52;170.1;221.4;-999;216;-999;-999;-52.1;-7.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;14;-999;-999;859;-5.9;33.72;81.2;81.2;9.7;167.7;166.5;-999;154.8;-999;-999;-58.3;-7.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;15;-999;-999;859;-4.76;34.65;82;82;10.05;177.5;140;-999;112.7;-999;-999;-19.2;-5.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;16;-999;-999;860;-4.16;35.35;86.8;86.8;9.68;187.1;113.4;-999;92.4;-999;-999;-8.3;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;17;-999;-999;861;-3.88;35.58;94.3;94.3;8.38;197.5;81.6;-999;68.6;-999;-999;-7.9;-2.9;-999;-999;2.463;1.034;-9999;-999;-34.27;-33.78;-33.43;-33.55;-33.88;-34.22;-34.64;-35.23;-2.52;2.66;-999;-999;-999;1265;.7;-999;143;14.09
2020;10;11;18;-999;-999;863;-3.75;35.73;94.6;94.6;7.48;198.7;73.9;-999;60.5;-999;-999;-19.2;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;19;-999;-999;864;-4.88;34.49;95.2;95.2;4.92;182.6;10;-999;9.4;-999;-999;-38.9;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;20;-999;-999;864;-4.65;34.61;94.7;94.7;5.46;172.9;.1;-999;.8;-999;-999;-24;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;21;-999;-999;865;-4.82;34.47;92.9;92.9;6.9;183.8;-.9;-999;.3;-999;-999;-28.6;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;22;-999;-999;865;-5.84;33.48;90.8;90.8;6.01;173.9;-1.3;-999;.4;-999;-999;-46.7;-6.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;11;23;-999;-999;865;-5.86;33.44;87.7;87.7;6.08;167;-.8;-999;.6;-999;-999;-42;-6.6;-999;-999;2.463;1.038;-9999;-999;-34.32;-33.88;-33.52;-33.59;-33.97;-34.32;-34.69;-35.3;-2.47;2.68;-999;-999;-999;1265;.9;-999;131;13.25
2020;10;12;0;-999;-999;865;-6.89;32.56;83.9;83.9;6.48;164.3;-1.6;-999;.4;-999;-999;-54.2;-7.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;1;-999;-999;865;-9.29;30.02;83;83;6.13;153.5;-1.6;-999;.6;-999;-999;-61.6;-7.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;2;-999;-999;865;-10.38;28.92;79.6;79.6;6.37;121.1;-1.5;-999;.7;-999;-999;-61.8;-7.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;3;-999;-999;864;-10.74;28.51;77.4;77.4;7.74;131.1;-1.4;-999;.7;-999;-999;-63.1;-6.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;4;-999;-999;862;-10.64;28.64;77.1;77.1;9.13;130.2;-1;-999;.6;-999;-999;-55.2;-5.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;5;-999;-999;861;-10.94;28.34;78.4;78.4;9.98;130.9;-1.1;-999;.4;-999;-999;-56;-4.9;-999;-999;2.429;1.051;-9999;-999;-34.4;-33.98;-33.62;-33.74;-34.08;-34.43;-34.8;-35.39;-2.56;2.63;-999;-999;-999;1267;.8;-999;132;12.71
2020;10;12;6;-999;-999;860;-10.06;29.1;81.3;81.3;9.29;142.2;-.6;-999;.4;-999;-999;-40.6;-4.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;7;-999;-999;859;-8.49;30.71;82.2;82.2;9;147.1;-.4;-999;.5;-999;-999;-33.4;-4.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;8;-999;-999;858;-6.82;32.37;83.7;83.7;8.78;149.7;-.4;-999;.4;-999;-999;-30.3;-5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;9;-999;-999;858;-4.9;34.24;87.9;87.9;7.5;148.9;.4;-999;.9;-999;-999;-19.5;-5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;10;-999;-999;857;-2.97;36.27;90.8;90.8;7.62;158;11.9;-999;10.2;-999;-999;-7.9;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;11;-999;-999;857;-1.13;38.11;93.1;93.1;8.25;163.2;47;-999;39.4;-999;-999;-5.2;-5.1;-999;-999;2.44;1.027;-9999;-999;-34.18;-33.76;-33.43;-33.53;-33.86;-34.2;-34.6;-35.18;-2.47;2.52;-999;-999;-999;1265;.9;-999;125;12.74
2020;10;12;12;-999;-999;857;.34;39.76;95.5;95.5;10.32;174.8;85.6;-999;72.7;-999;-999;-3.4;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;13;-999;-999;857;1.1;40.61;93.1;93.1;10.81;181.3;134.9;-999;112.5;-999;-999;-6.7;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;14;-999;-999;858;.96;40.58;88;88;11.66;177.3;128;-999;107;-999;-999;-16.3;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;15;-999;-999;858;1.02;40.55;88.8;88.8;11.35;183.2;115;-999;97.9;-999;-999;-11.5;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;16;-999;-999;859;.85;40.39;86.9;86.9;12.33;175.4;90.9;-999;77.8;-999;-999;-10.9;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;17;-999;-999;859;.04;39.55;93.1;93.1;12.32;170.5;61.9;-999;53.9;-999;-999;-7.5;-3.2;-999;-999;2.431;1.02;-9999;-999;-34.16;-33.72;-33.37;-33.46;-33.82;-34.16;-34.56;-35.14;-2.51;2.7;-999;-999;-999;1267;1.2;-999;132;13.35
2020;10;12;18;-999;-999;859;-.19;39.24;92.4;92.4;10.17;162;38.7;-999;33.4;-999;-999;-8.3;-3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;19;-999;-999;859;-1.05;38.33;91.1;91.1;9.21;157.8;11.9;-999;10.1;-999;-999;-18.7;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;20;-999;-999;859;-1.54;37.91;93.3;93.3;11.52;155.4;.3;-999;.4;-999;-999;-8.8;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;21;-999;-999;859;-2.52;36.82;93;93;12.76;154.6;-.2;-999;.2;-999;-999;-18.9;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;22;-999;-999;859;-2.71;36.62;91.4;91.4;14.11;157;-.5;-999;.2;-999;-999;-26.3;-2.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;12;23;-999;-999;859;-2.85;36.45;87.8;87.8;12.94;161.8;-.9;-999;.3;-999;-999;-43.6;-4.7;-999;-999;2.43;1.025;-9999;-999;-34.2;-33.81;-33.48;-33.57;-33.91;-34.22;-34.62;-35.21;-2.49;2.76;-999;-999;-999;1267;1.2;-999;133;12.76
2020;10;13;0;-999;-999;859;-2.37;36.91;84.3;84.3;12.92;159.8;-.4;-999;.3;-999;-999;-25.5;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;1;-999;-999;859;-2.48;36.86;84.6;84.6;13.74;156.4;-.7;-999;.2;-999;-999;-37.1;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;2;-999;-999;859;-2.82;36.52;85.8;85.8;12.65;151.8;-.7;-999;.3;-999;-999;-40.7;-5.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;3;-999;-999;858;-2.45;36.85;80.9;80.9;13.12;145.2;-.9;-999;.1;-999;-999;-45.1;-7.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;4;-999;-999;857;-2.28;37.04;94.8;94.8;15.25;136.4;-.2;-999;-.2;-999;-999;-7.2;-2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;5;-999;-999;857;-1.96;37.36;93;93;13.1;130.8;-.1;-999;-.3;-999;-999;-2.1;-2;-999;-999;2.429;1.024;-9999;-999;-34.13;-33.79;-33.48;-33.55;-33.89;-34.23;-34.62;-35.18;-2.37;2.39;-999;-999;-999;1264;.9;-999;137;12.68
2020;10;13;6;-999;-999;857;-2;37.31;94.9;94.9;11.72;125.4;-.1;-999;-.2;-999;-999;-3.4;-1.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;7;-999;-999;857;-2;37.32;95.5;95.5;10.25;128.5;0;-999;-.1;-999;-999;-2;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;8;-999;-999;857;-1.24;38.02;86;86;6.76;134.4;-.1;-999;0;-999;-999;-4.9;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;9;-999;-999;857;-1.1;38.26;81.2;81.2;5.57;136.8;.4;-999;.6;-999;-999;-6.9;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;10;-999;-999;857;-2.14;37.29;93.9;93.9;9.14;130.6;7.7;-999;7;-999;-999;-4.6;-2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;11;-999;-999;856;-2.44;36.9;93.7;93.7;8.68;131;35.7;-999;31.8;-999;-999;-6.5;-2.2;-999;-999;2.415;1.023;-9999;-999;-34.08;-33.79;-33.48;-33.55;-33.89;-34.2;-34.6;-35.21;-2.51;2.6;-999;-999;-999;1263;.9;-999;132;12.74
2020;10;13;12;-999;-999;856;-2.14;37.28;80;80;8.48;130.9;72.3;-999;63.5;-999;-999;-13.9;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;13;-999;-999;856;-2.01;37.44;74.5;74.5;8.35;136.6;114.8;-999;99.9;-999;-999;-12.8;-7.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;14;-999;-999;856;-1.97;37.57;77.1;77.1;7.4;133.9;132.8;-999;114.1;-999;-999;-12.1;-7.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;15;-999;-999;856;-1.38;38.12;73.2;73.2;7.68;137.7;106.7;-999;91.7;-999;-999;-16.2;-8.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;16;-999;-999;855;-1.24;38.32;70.5;70.5;6.66;137.8;123.7;-999;104.5;-999;-999;-29;-10.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;17;-999;-999;855;-1.84;37.73;71.6;71.6;7.1;133.9;115.6;-999;99.8;-999;-999;-50.6;-12.7;-999;-999;0;1.026;-9999;-999;-34.01;-33.79;-33.46;-33.55;-33.89;-34.18;-34.6;-35.16;-2.48;2.61;-999;-999;-999;1265;.7;-999;138;13.77
2020;10;13;18;-999;-999;855;-3.56;36.19;79.9;79.9;7.12;150.9;80;-999;68.2;-999;-999;-72.3;-15.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;19;-999;-999;856;-5.35;34.09;82.2;82.2;7.75;155.5;15;-999;13.4;-999;-999;-70.3;-10.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;20;-999;-999;856;-6.45;32.86;82.3;82.3;8.08;157;-1.4;-999;.8;-999;-999;-67.9;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;21;-999;-999;857;-7.26;32.09;81.1;81.1;7.76;153.8;-1.5;-999;.7;-999;-999;-66.7;-8.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;22;-999;-999;858;-7.57;31.76;79.7;79.7;8.12;153;-1.7;-999;.4;-999;-999;-65.5;-8.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;13;23;-999;-999;858;-8.48;30.67;79.4;79.4;7.05;153;-1.4;-999;.6;-999;-999;-58.3;-7.6;-999;-999;2.417;1.023;-9999;-999;-34.11;-33.94;-33.65;-33.7;-34.04;-34.36;-34.73;-35.29;-2.53;2.64;-999;-999;-999;1261;.7;-999;132;13.06
2020;10;14;0;-999;-999;859;-8.53;30.7;76.5;76.5;7.48;153;-1.4;-999;.5;-999;-999;-58.8;-8.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;1;-999;-999;859;-9.25;30.09;75.9;75.9;7.77;158.7;-1.6;-999;.6;-999;-999;-59.6;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;2;-999;-999;859;-9.29;29.92;74.4;74.4;8.46;152.2;-1.1;-999;.7;-999;-999;-58.6;-8.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;3;-999;-999;860;-9.52;29.79;75;75;8.02;157.7;-1.3;-999;.4;-999;-999;-58.9;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;4;-999;-999;861;-9.05;30.23;74;74;7.92;154.7;-1.2;-999;.6;-999;-999;-53.5;-8.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;5;-999;-999;861;-9.28;29.92;74.4;74.4;7.97;152.4;-1.2;-999;.7;-999;-999;-58.8;-8.7;-999;-999;2.444;1.025;-9999;-999;-34.13;-33.96;-33.67;-33.72;-34.03;-34.38;-34.78;-35.34;-2.56;2.61;-999;-999;-999;1262;.7;-999;131;12.74
2020;10;14;6;-999;-999;862;-9.98;29.34;76.7;76.7;7.5;154.1;-1.4;-999;.5;-999;-999;-59.4;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;7;-999;-999;863;-10.64;28.63;77.5;77.5;6.62;147.7;-1.3;-999;.7;-999;-999;-57.2;-8.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;8;-999;-999;864;-10.91;28.25;77.4;77.4;6.73;148.1;-1.1;-999;.8;-999;-999;-57.1;-8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;9;-999;-999;865;-11.09;28.09;79;79;7.09;151.7;-.7;-999;1.2;-999;-999;-57.8;-7.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;14;10;-999;-999;865;-10.83;28.46;80.2;80.2;7.91;154.9;15.6;-999;28.1;-999;-999;-58;-8.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
